cross,reference,chr,start,end,crossovers,Unknown,Simple_repeat,SINE/tRNA,DNA/TcMar-Stowaway,DNA/MULE-MuDR,LTR/Copia,SINE,DNA/PIF-Harbinger,Low_complexity,DNA/hAT-Tip100,DNA/hAT-Ac,LINE/RTE-BovB,DNA/TcMar,DNA/hAT-Tag1,SINE/tRNA-RTE,LTR/Gypsy,Retroposon,DNA/CMC-EnSpm,DNA,LINE/L1,rRNA,SINE?,DNA/TcMar-Pogo,SINE/tRNA-Deu-RTE,LTR,RC/Helitron,snRNA,DNA/hAT-Charlie,DNA/TcMar-Tc1,LTR/Caulimovirus,LTR/ERV1,Satellite
lycopersicum_pimpinellifolium,lycopersicum,chr8,8800000,8900000,0,8,13,0,1,0,8,0,0,4,1,2,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,8900000,9000000,0,11,3,0,0,0,3,0,0,1,0,0,2,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,9000000,9100000,0,27,5,0,2,11,0,0,3,1,2,3,9,0,0,0,42,1,5,0,2,0,0,0,0,0,0,1,0,0,10,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,9100000,9200000,0,21,15,0,2,4,29,0,1,1,3,0,0,0,0,0,31,3,13,3,0,0,0,3,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,9200000,9300000,0,13,5,0,3,7,8,0,1,1,1,1,0,0,0,0,35,0,6,0,0,0,1,0,0,2,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,9300000,9400000,0,14,0,0,0,4,0,0,0,2,3,0,0,0,0,0,28,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,9400000,9500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,9500000,9600000,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,9600000,9700000,0,15,12,2,3,10,25,1,6,3,3,3,4,0,0,1,12,6,8,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,9700000,9800000,0,0,2,0,0,2,13,1,1,3,4,0,0,0,0,0,42,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,9800000,9900000,0,9,7,1,1,1,11,0,1,2,1,1,3,0,0,0,35,3,11,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,9900000,10000000,0,15,21,0,3,2,3,0,8,2,0,0,3,0,0,0,72,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,10000000,10100000,0,39,12,0,2,19,13,0,2,0,0,4,0,0,0,0,33,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,10100000,10200000,0,7,11,0,1,31,27,1,3,3,7,2,2,0,0,0,25,10,7,2,1,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,10200000,10300000,0,2,6,0,0,2,25,0,3,1,4,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,10300000,10400000,0,11,11,1,0,4,20,1,0,2,5,2,2,0,0,0,42,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,10400000,10500000,0,20,16,1,5,11,23,0,7,3,0,1,4,0,0,0,59,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1
lycopersicum_pimpinellifolium,lycopersicum,chr8,10500000,10600000,0,24,13,0,7,9,11,1,3,2,2,6,0,0,0,0,52,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,10600000,10700000,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,10700000,10800000,1,15,11,0,2,9,12,0,12,5,1,0,1,0,0,0,64,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,10800000,10900000,0,2,16,0,0,5,20,0,9,4,0,2,0,0,0,0,33,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,10900000,11000000,0,6,8,0,0,0,0,0,0,1,1,0,0,0,0,0,79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,11000000,11100000,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,11100000,11200000,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,11200000,11300000,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,11300000,11400000,0,12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,11400000,11500000,0,11,4,0,0,2,3,0,0,1,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,11500000,11600000,0,20,2,0,0,0,0,0,0,0,0,3,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,11600000,11700000,0,7,6,0,0,6,6,0,6,2,1,5,0,0,0,0,44,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,11700000,11800000,0,9,1,0,2,2,1,0,1,1,2,3,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,11800000,11900000,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,11900000,12000000,0,9,6,0,1,4,4,0,1,1,1,4,3,0,1,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,12000000,12100000,0,15,7,0,0,0,5,0,0,1,0,1,0,0,0,0,54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,12100000,12200000,0,12,5,0,0,1,4,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,12200000,12300000,0,12,6,0,0,0,4,0,0,1,0,0,0,0,0,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,12300000,12400000,0,15,11,0,4,4,10,0,0,4,0,0,0,0,3,0,29,3,7,0,3,0,0,0,1,0,0,0,4,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,12400000,12500000,0,12,6,0,1,3,21,0,2,1,1,0,1,0,0,0,37,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,12500000,12600000,0,7,14,0,2,8,14,0,1,3,3,2,3,0,0,0,34,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,12600000,12700000,0,15,1,0,4,3,8,0,3,2,3,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,12700000,12800000,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,12800000,12900000,0,14,19,3,3,2,13,1,0,1,2,3,2,0,0,0,67,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,12900000,13000000,0,26,10,0,0,1,3,0,7,1,0,0,0,0,0,0,51,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,13000000,13100000,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,69,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,13100000,13200000,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,12,0,5,0,0,0,0,0,0,0,0,0,3,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,13200000,13300000,0,6,7,0,0,0,1,0,0,0,3,0,2,0,1,0,57,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,13300000,13400000,0,13,9,0,0,0,4,0,1,3,2,3,2,0,0,0,49,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,13400000,13500000,1,16,2,0,0,2,1,0,0,0,0,0,0,0,0,0,45,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,13500000,13600000,1,15,4,0,0,4,5,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,13600000,13700000,0,7,6,0,0,0,1,0,2,1,0,0,0,0,0,0,68,0,7,0,0,0,0,3,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,13700000,13800000,0,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,13800000,13900000,0,13,11,0,4,7,17,0,6,3,4,0,0,0,0,0,34,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1
lycopersicum_pimpinellifolium,lycopersicum,chr8,13900000,14000000,0,16,15,0,1,3,0,0,0,2,2,0,0,0,0,0,53,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,14000000,14100000,0,13,10,0,0,1,6,0,0,0,0,6,0,0,0,0,69,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,14100000,14200000,0,20,7,2,0,2,2,0,0,1,0,0,2,0,0,0,54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,14200000,14300000,0,18,11,0,0,3,5,0,5,3,1,0,0,0,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,14300000,14400000,0,20,4,0,0,10,0,0,0,1,0,0,0,0,0,0,50,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,14400000,14500000,0,30,2,0,0,12,0,0,3,1,0,0,0,0,0,0,23,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,14500000,14600000,0,34,2,0,0,16,0,0,3,1,0,0,0,0,0,0,30,0,41,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,14600000,14700000,0,3,11,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,48,0,0,0,0,0,0,0,0,0,16,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,14700000,14800000,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,14800000,14900000,0,15,5,0,0,2,0,0,3,0,0,2,0,0,0,0,62,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,14900000,15000000,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,15000000,15100000,0,6,2,0,1,1,0,0,8,2,0,1,0,0,0,0,52,0,1,1,10,0,0,0,0,0,0,0,0,0,8,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,15100000,15200000,0,12,7,0,0,1,0,0,8,1,0,2,0,0,0,0,67,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,15200000,15300000,0,13,7,0,1,2,0,0,9,2,0,2,0,0,0,0,66,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,15300000,15400000,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,15400000,15500000,0,10,14,0,0,5,9,0,2,5,0,0,0,0,0,0,63,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,15500000,15600000,0,8,3,0,0,2,3,0,0,5,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,15600000,15700000,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,15700000,15800000,0,10,8,0,0,14,8,0,6,7,0,1,0,0,0,0,38,0,0,2,1,0,0,2,0,2,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,15800000,15900000,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,15900000,16000000,0,22,3,0,0,0,0,0,0,1,0,0,0,0,0,0,78,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,16000000,16100000,0,16,3,0,0,0,1,0,1,0,0,0,0,0,0,0,67,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,16100000,16200000,0,8,9,0,0,0,0,1,0,0,0,0,0,0,0,0,77,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,16200000,16300000,0,30,4,0,0,5,0,0,0,0,0,0,0,0,0,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,16300000,16400000,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,16400000,16500000,0,16,7,0,0,11,2,0,0,2,0,3,2,0,0,0,64,2,3,0,5,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,16500000,16600000,0,13,11,0,2,6,3,0,3,4,0,4,0,0,0,0,85,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,16600000,16700000,0,15,10,1,1,1,15,0,1,3,0,1,0,0,0,0,44,2,1,0,2,0,1,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,16700000,16800000,0,12,6,0,2,6,1,0,0,0,0,1,0,0,0,0,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,16800000,16900000,0,18,7,0,1,3,10,0,2,1,0,0,0,0,0,0,52,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,16900000,17000000,0,10,5,0,2,10,1,0,1,0,0,0,0,0,0,0,48,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,17000000,17100000,0,11,0,0,0,2,2,0,0,0,0,1,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,17100000,17200000,0,23,7,0,3,18,11,0,1,0,0,0,0,0,0,0,40,6,7,1,0,0,0,0,0,0,0,0,0,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,17200000,17300000,0,22,4,0,2,0,8,0,0,0,0,0,0,0,0,0,56,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,17300000,17400000,0,16,1,0,0,0,11,0,0,0,0,0,1,0,0,0,61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,17400000,17500000,0,12,13,0,3,3,14,0,12,2,4,8,3,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,17500000,17600000,0,17,10,0,1,2,14,1,9,0,4,5,0,0,0,0,48,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,17600000,17700000,0,5,6,0,0,2,1,0,0,2,0,0,0,0,0,0,52,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,17700000,17800000,0,7,6,0,0,0,1,0,0,2,0,0,0,0,0,0,72,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,17800000,17900000,0,11,7,0,0,3,0,0,0,3,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,17900000,18000000,0,7,2,0,0,0,6,0,0,0,0,0,0,0,0,0,63,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,18000000,18100000,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,18100000,18200000,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,18200000,18300000,0,22,1,0,0,2,3,0,0,0,0,0,0,0,0,0,73,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,18300000,18400000,0,22,2,0,0,0,0,0,3,0,0,0,0,0,0,0,62,0,6,0,1,0,0,0,0,0,0,0,0,0,7,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,18400000,18500000,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,18500000,18600000,0,12,1,0,0,1,5,0,0,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,18600000,18700000,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,18700000,18800000,0,14,6,0,0,7,4,0,0,0,0,0,0,0,0,0,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,18800000,18900000,0,1,3,0,0,4,3,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,18900000,19000000,0,0,3,0,0,2,13,0,0,0,0,0,0,0,0,0,59,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,19000000,19100000,0,19,23,0,1,3,8,0,2,2,1,0,2,0,0,0,25,2,7,0,1,0,0,0,0,0,0,0,0,0,6,0.0,1
lycopersicum_pimpinellifolium,lycopersicum,chr8,19100000,19200000,0,14,14,0,1,11,30,0,0,2,2,0,0,0,0,0,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,19200000,19300000,0,21,23,0,4,6,9,0,0,8,1,4,0,0,0,0,57,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,19300000,19400000,0,16,7,0,0,10,2,0,1,0,0,0,0,0,0,0,77,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,19400000,19500000,0,4,2,0,1,0,2,0,0,1,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,19500000,19600000,0,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,71,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,19600000,19700000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,19700000,19800000,0,20,14,0,0,3,5,0,0,5,0,0,0,0,0,0,66,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,19800000,19900000,0,5,5,0,0,0,0,0,0,2,0,0,0,0,1,0,59,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,19900000,20000000,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,20000000,20100000,0,15,1,0,0,0,0,0,0,0,0,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,20100000,20200000,0,17,5,0,0,2,2,0,0,0,0,4,0,0,0,0,64,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,20200000,20300000,0,15,11,0,0,0,6,0,0,0,0,2,0,0,1,0,56,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,20300000,20400000,0,7,15,0,0,8,17,0,7,2,2,0,4,0,3,0,12,2,5,0,9,0,0,2,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,20400000,20500000,0,9,7,0,0,3,0,0,0,0,0,0,0,0,0,0,88,0,12,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,20500000,20600000,0,11,5,0,0,0,0,0,0,2,0,0,0,0,0,0,58,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,20600000,20700000,0,8,9,0,0,3,8,0,0,0,0,0,0,0,0,0,61,0,2,0,1,0,0,0,0,0,0,0,0,0,7,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,20700000,20800000,0,17,6,0,1,4,10,0,0,3,1,4,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,20800000,20900000,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,20900000,21000000,0,7,14,0,0,13,13,0,2,1,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,21000000,21100000,0,10,15,0,0,9,8,0,0,3,1,4,1,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,21100000,21200000,0,10,5,0,0,8,5,0,3,3,0,4,1,0,6,0,53,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,21200000,21300000,0,18,12,0,0,21,6,0,0,2,1,0,0,0,0,0,51,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,21300000,21400000,0,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,40,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,21400000,21500000,0,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,62,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,21500000,21600000,0,5,2,0,0,1,2,0,0,0,0,0,0,0,0,0,57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,21600000,21700000,0,26,5,0,0,1,1,0,4,0,0,2,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,21700000,21800000,0,8,4,0,0,0,0,0,1,0,0,1,0,0,0,0,66,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,21800000,21900000,0,5,3,0,0,0,1,0,0,1,0,0,0,0,0,0,75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr8,21900000,22000000,0,15,9,0,2,0,4,0,1,1,0,0,0,0,0,0,42,2,0,2,0,0,0,0,0,0,0,0,0,1,13,0.0,0
